epoch: 1 | lr: 0.0000324 | train_loss: 0.04578 | val_loss: 0.03391 | val_kappa: 0.6570 | val_acc: 0.4759
epoch: 2 | lr: 0.0000325 | train_loss: 0.03757 | val_loss: 0.02774 | val_kappa: 0.7656 | val_acc: 0.5371
epoch: 3 | lr: 0.0000324 | train_loss: 0.03026 | val_loss: 0.02447 | val_kappa: 0.8096 | val_acc: 0.5931
epoch: 4 | lr: 0.0000322 | train_loss: 0.02667 | val_loss: 0.02271 | val_kappa: 0.8248 | val_acc: 0.6135
epoch: 5 | lr: 0.0000320 | train_loss: 0.02447 | val_loss: 0.02186 | val_kappa: 0.8245 | val_acc: 0.6310
epoch: 6 | lr: 0.0000316 | train_loss: 0.02239 | val_loss: 0.02177 | val_kappa: 0.8312 | val_acc: 0.6231
epoch: 7 | lr: 0.0000312 | train_loss: 0.02129 | val_loss: 0.02110 | val_kappa: 0.8297 | val_acc: 0.6452
epoch: 8 | lr: 0.0000306 | train_loss: 0.01955 | val_loss: 0.02277 | val_kappa: 0.8251 | val_acc: 0.6044
epoch: 9 | lr: 0.0000299 | train_loss: 0.01800 | val_loss: 0.02301 | val_kappa: 0.8244 | val_acc: 0.6072
epoch: 10 | lr: 0.0000292 | train_loss: 0.01711 | val_loss: 0.02171 | val_kappa: 0.8449 | val_acc: 0.6287
epoch: 11 | lr: 0.0000284 | train_loss: 0.01592 | val_loss: 0.02121 | val_kappa: 0.8393 | val_acc: 0.6491
epoch: 12 | lr: 0.0000275 | train_loss: 0.01462 | val_loss: 0.02324 | val_kappa: 0.8389 | val_acc: 0.6418
epoch: 13 | lr: 0.0000265 | train_loss: 0.01416 | val_loss: 0.02280 | val_kappa: 0.8253 | val_acc: 0.6503
epoch: 14 | lr: 0.0000254 | train_loss: 0.01282 | val_loss: 0.02222 | val_kappa: 0.8252 | val_acc: 0.6321
epoch: 15 | lr: 0.0000243 | train_loss: 0.01186 | val_loss: 0.02338 | val_kappa: 0.8412 | val_acc: 0.6418
epoch: 16 | lr: 0.0000232 | train_loss: 0.01123 | val_loss: 0.02468 | val_kappa: 0.8359 | val_acc: 0.6423
epoch: 17 | lr: 0.0000220 | train_loss: 0.01050 | val_loss: 0.02386 | val_kappa: 0.8429 | val_acc: 0.6395
epoch: 18 | lr: 0.0000207 | train_loss: 0.00999 | val_loss: 0.02664 | val_kappa: 0.8202 | val_acc: 0.6321
