epoch: 1 | lr: 0.0002039 | train_loss: 0.10096 | val_loss: 0.07953 | val_kappa: 0.7194 | val_acc: 0.4646
epoch: 2 | lr: 0.0002043 | train_loss: 0.08775 | val_loss: 0.06529 | val_kappa: 0.8122 | val_acc: 0.5597
epoch: 3 | lr: 0.0002039 | train_loss: 0.07410 | val_loss: 0.06252 | val_kappa: 0.8223 | val_acc: 0.6089
epoch: 4 | lr: 0.0002029 | train_loss: 0.06853 | val_loss: 0.05332 | val_kappa: 0.8559 | val_acc: 0.6780
epoch: 5 | lr: 0.0002013 | train_loss: 0.06372 | val_loss: 0.05454 | val_kappa: 0.8477 | val_acc: 0.6491
epoch: 6 | lr: 0.0001990 | train_loss: 0.05936 | val_loss: 0.05858 | val_kappa: 0.8333 | val_acc: 0.6355
epoch: 7 | lr: 0.0001961 | train_loss: 0.05604 | val_loss: 0.05744 | val_kappa: 0.8337 | val_acc: 0.6355
epoch: 8 | lr: 0.0001926 | train_loss: 0.05402 | val_loss: 0.06178 | val_kappa: 0.8266 | val_acc: 0.6055
epoch: 9 | lr: 0.0001884 | train_loss: 0.05112 | val_loss: 0.05510 | val_kappa: 0.8521 | val_acc: 0.6452
epoch: 10 | lr: 0.0001838 | train_loss: 0.04865 | val_loss: 0.05472 | val_kappa: 0.8602 | val_acc: 0.6740
epoch: 11 | lr: 0.0001786 | train_loss: 0.04590 | val_loss: 0.05944 | val_kappa: 0.8413 | val_acc: 0.6491
epoch: 12 | lr: 0.0001729 | train_loss: 0.04424 | val_loss: 0.06091 | val_kappa: 0.8347 | val_acc: 0.6435
epoch: 13 | lr: 0.0001667 | train_loss: 0.04131 | val_loss: 0.06034 | val_kappa: 0.8460 | val_acc: 0.6672
epoch: 14 | lr: 0.0001601 | train_loss: 0.03999 | val_loss: 0.05993 | val_kappa: 0.8441 | val_acc: 0.6604
epoch: 15 | lr: 0.0001532 | train_loss: 0.03768 | val_loss: 0.05744 | val_kappa: 0.8561 | val_acc: 0.6633
epoch: 16 | lr: 0.0001459 | train_loss: 0.03574 | val_loss: 0.06783 | val_kappa: 0.8349 | val_acc: 0.6367
epoch: 17 | lr: 0.0001383 | train_loss: 0.03405 | val_loss: 0.06167 | val_kappa: 0.8471 | val_acc: 0.6582
epoch: 18 | lr: 0.0001305 | train_loss: 0.03133 | val_loss: 0.06187 | val_kappa: 0.8640 | val_acc: 0.6735
epoch: 19 | lr: 0.0001226 | train_loss: 0.02913 | val_loss: 0.06464 | val_kappa: 0.8646 | val_acc: 0.6559
epoch: 20 | lr: 0.0001144 | train_loss: 0.02761 | val_loss: 0.06533 | val_kappa: 0.8605 | val_acc: 0.6927
epoch: 21 | lr: 0.0001062 | train_loss: 0.02612 | val_loss: 0.08012 | val_kappa: 0.8190 | val_acc: 0.6531
epoch: 22 | lr: 0.0000980 | train_loss: 0.02393 | val_loss: 0.07023 | val_kappa: 0.8568 | val_acc: 0.6825
epoch: 23 | lr: 0.0000898 | train_loss: 0.02277 | val_loss: 0.06804 | val_kappa: 0.8599 | val_acc: 0.6819
epoch: 24 | lr: 0.0000817 | train_loss: 0.02041 | val_loss: 0.07367 | val_kappa: 0.8667 | val_acc: 0.6910
epoch: 25 | lr: 0.0000737 | train_loss: 0.01934 | val_loss: 0.07571 | val_kappa: 0.8712 | val_acc: 0.6859
epoch: 26 | lr: 0.0000659 | train_loss: 0.01789 | val_loss: 0.07822 | val_kappa: 0.8664 | val_acc: 0.6882
epoch: 27 | lr: 0.0000583 | train_loss: 0.01642 | val_loss: 0.07456 | val_kappa: 0.8722 | val_acc: 0.6825
epoch: 28 | lr: 0.0000511 | train_loss: 0.01542 | val_loss: 0.08668 | val_kappa: 0.8574 | val_acc: 0.6769
epoch: 29 | lr: 0.0000441 | train_loss: 0.01328 | val_loss: 0.08588 | val_kappa: 0.8655 | val_acc: 0.6825
epoch: 30 | lr: 0.0000375 | train_loss: 0.01327 | val_loss: 0.08712 | val_kappa: 0.8693 | val_acc: 0.6893
epoch: 31 | lr: 0.0000314 | train_loss: 0.01287 | val_loss: 0.08168 | val_kappa: 0.8716 | val_acc: 0.6853
epoch: 32 | lr: 0.0000257 | train_loss: 0.01084 | val_loss: 0.08830 | val_kappa: 0.8702 | val_acc: 0.6887
epoch: 33 | lr: 0.0000205 | train_loss: 0.01040 | val_loss: 0.09083 | val_kappa: 0.8650 | val_acc: 0.7001
epoch: 34 | lr: 0.0000158 | train_loss: 0.01016 | val_loss: 0.09324 | val_kappa: 0.8700 | val_acc: 0.6933
epoch: 35 | lr: 0.0000117 | train_loss: 0.00973 | val_loss: 0.09360 | val_kappa: 0.8710 | val_acc: 0.6921
