epoch: 1 | lr: 0.0000335 | train_loss: 0.05986 | val_loss: 0.04394 | val_kappa: 0.6655 | val_acc: 0.4539
epoch: 2 | lr: 0.0000335 | train_loss: 0.05028 | val_loss: 0.03768 | val_kappa: 0.7474 | val_acc: 0.4612
epoch: 3 | lr: 0.0000335 | train_loss: 0.04048 | val_loss: 0.03113 | val_kappa: 0.7906 | val_acc: 0.5806
epoch: 4 | lr: 0.0000333 | train_loss: 0.03540 | val_loss: 0.02812 | val_kappa: 0.8277 | val_acc: 0.5988
epoch: 5 | lr: 0.0000330 | train_loss: 0.03186 | val_loss: 0.04285 | val_kappa: 0.7648 | val_acc: 0.4533
epoch: 6 | lr: 0.0000327 | train_loss: 0.02923 | val_loss: 0.02765 | val_kappa: 0.8148 | val_acc: 0.6282
epoch: 7 | lr: 0.0000322 | train_loss: 0.02689 | val_loss: 0.02880 | val_kappa: 0.8409 | val_acc: 0.6016
epoch: 8 | lr: 0.0000316 | train_loss: 0.02478 | val_loss: 0.02716 | val_kappa: 0.8412 | val_acc: 0.6123
epoch: 9 | lr: 0.0000309 | train_loss: 0.02261 | val_loss: 0.02629 | val_kappa: 0.8460 | val_acc: 0.6559
epoch: 10 | lr: 0.0000302 | train_loss: 0.02107 | val_loss: 0.02616 | val_kappa: 0.8474 | val_acc: 0.6259
epoch: 11 | lr: 0.0000293 | train_loss: 0.01900 | val_loss: 0.02760 | val_kappa: 0.8434 | val_acc: 0.6157
epoch: 12 | lr: 0.0000284 | train_loss: 0.01797 | val_loss: 0.02899 | val_kappa: 0.8477 | val_acc: 0.6508
epoch: 13 | lr: 0.0000274 | train_loss: 0.01662 | val_loss: 0.02944 | val_kappa: 0.8503 | val_acc: 0.6570
epoch: 14 | lr: 0.0000263 | train_loss: 0.01554 | val_loss: 0.03140 | val_kappa: 0.8543 | val_acc: 0.6678
epoch: 15 | lr: 0.0000251 | train_loss: 0.01441 | val_loss: 0.03204 | val_kappa: 0.8482 | val_acc: 0.6293
epoch: 16 | lr: 0.0000239 | train_loss: 0.01287 | val_loss: 0.03374 | val_kappa: 0.8344 | val_acc: 0.6089
epoch: 17 | lr: 0.0000227 | train_loss: 0.01234 | val_loss: 0.03779 | val_kappa: 0.8438 | val_acc: 0.6254
epoch: 18 | lr: 0.0000214 | train_loss: 0.01133 | val_loss: 0.03835 | val_kappa: 0.8469 | val_acc: 0.6480
epoch: 19 | lr: 0.0000201 | train_loss: 0.01058 | val_loss: 0.03626 | val_kappa: 0.8520 | val_acc: 0.6553
epoch: 20 | lr: 0.0000188 | train_loss: 0.00989 | val_loss: 0.03702 | val_kappa: 0.8549 | val_acc: 0.6423
epoch: 21 | lr: 0.0000174 | train_loss: 0.00879 | val_loss: 0.03910 | val_kappa: 0.8521 | val_acc: 0.6644
epoch: 22 | lr: 0.0000161 | train_loss: 0.00820 | val_loss: 0.03842 | val_kappa: 0.8545 | val_acc: 0.6395
epoch: 23 | lr: 0.0000147 | train_loss: 0.00762 | val_loss: 0.03936 | val_kappa: 0.8616 | val_acc: 0.6593
epoch: 24 | lr: 0.0000134 | train_loss: 0.00695 | val_loss: 0.03990 | val_kappa: 0.8598 | val_acc: 0.6570
epoch: 25 | lr: 0.0000121 | train_loss: 0.00668 | val_loss: 0.04434 | val_kappa: 0.8600 | val_acc: 0.6542
epoch: 26 | lr: 0.0000108 | train_loss: 0.00603 | val_loss: 0.04394 | val_kappa: 0.8599 | val_acc: 0.6616
epoch: 27 | lr: 0.0000096 | train_loss: 0.00553 | val_loss: 0.04455 | val_kappa: 0.8629 | val_acc: 0.6576
epoch: 28 | lr: 0.0000084 | train_loss: 0.00500 | val_loss: 0.04603 | val_kappa: 0.8669 | val_acc: 0.6616
epoch: 29 | lr: 0.0000072 | train_loss: 0.00482 | val_loss: 0.04465 | val_kappa: 0.8589 | val_acc: 0.6469
epoch: 30 | lr: 0.0000062 | train_loss: 0.00449 | val_loss: 0.04689 | val_kappa: 0.8612 | val_acc: 0.6650
epoch: 31 | lr: 0.0000051 | train_loss: 0.00398 | val_loss: 0.04721 | val_kappa: 0.8663 | val_acc: 0.6621
epoch: 32 | lr: 0.0000042 | train_loss: 0.00377 | val_loss: 0.04676 | val_kappa: 0.8633 | val_acc: 0.6542
epoch: 33 | lr: 0.0000034 | train_loss: 0.00357 | val_loss: 0.04971 | val_kappa: 0.8634 | val_acc: 0.6644
epoch: 34 | lr: 0.0000026 | train_loss: 0.00351 | val_loss: 0.04858 | val_kappa: 0.8625 | val_acc: 0.6593
epoch: 35 | lr: 0.0000019 | train_loss: 0.00334 | val_loss: 0.04990 | val_kappa: 0.8657 | val_acc: 0.6633
epoch: 36 | lr: 0.0000013 | train_loss: 0.00323 | val_loss: 0.04973 | val_kappa: 0.8626 | val_acc: 0.6644
