epoch: 1 | lr: 0.0001593 | train_loss: 0.19298 | val_loss: 0.13788 | val_kappa: 0.7627 | val_acc: 0.5625
epoch: 2 | lr: 0.0001596 | train_loss: 0.15405 | val_loss: 0.11485 | val_kappa: 0.8411 | val_acc: 0.6299
epoch: 3 | lr: 0.0001593 | train_loss: 0.13342 | val_loss: 0.10535 | val_kappa: 0.8580 | val_acc: 0.6559
epoch: 4 | lr: 0.0001585 | train_loss: 0.11963 | val_loss: 0.10636 | val_kappa: 0.8420 | val_acc: 0.6735
epoch: 5 | lr: 0.0001572 | train_loss: 0.11165 | val_loss: 0.09936 | val_kappa: 0.8557 | val_acc: 0.6774
epoch: 6 | lr: 0.0001555 | train_loss: 0.10518 | val_loss: 0.09853 | val_kappa: 0.8648 | val_acc: 0.6746
epoch: 7 | lr: 0.0001532 | train_loss: 0.09941 | val_loss: 0.10245 | val_kappa: 0.8627 | val_acc: 0.6655
epoch: 8 | lr: 0.0001504 | train_loss: 0.09589 | val_loss: 0.09507 | val_kappa: 0.8668 | val_acc: 0.6910
epoch: 9 | lr: 0.0001472 | train_loss: 0.09027 | val_loss: 0.09920 | val_kappa: 0.8581 | val_acc: 0.6853
epoch: 10 | lr: 0.0001436 | train_loss: 0.08340 | val_loss: 0.10454 | val_kappa: 0.8497 | val_acc: 0.6853
epoch: 11 | lr: 0.0001395 | train_loss: 0.08027 | val_loss: 0.10777 | val_kappa: 0.8506 | val_acc: 0.6769
epoch: 12 | lr: 0.0001350 | train_loss: 0.07725 | val_loss: 0.10582 | val_kappa: 0.8515 | val_acc: 0.6633
epoch: 13 | lr: 0.0001302 | train_loss: 0.07201 | val_loss: 0.09670 | val_kappa: 0.8700 | val_acc: 0.6955
epoch: 14 | lr: 0.0001251 | train_loss: 0.06617 | val_loss: 0.10074 | val_kappa: 0.8683 | val_acc: 0.7142
epoch: 15 | lr: 0.0001197 | train_loss: 0.06274 | val_loss: 0.10417 | val_kappa: 0.8655 | val_acc: 0.6808
epoch: 16 | lr: 0.0001140 | train_loss: 0.06060 | val_loss: 0.09957 | val_kappa: 0.8650 | val_acc: 0.6763
epoch: 17 | lr: 0.0001081 | train_loss: 0.05724 | val_loss: 0.09747 | val_kappa: 0.8726 | val_acc: 0.7012
epoch: 18 | lr: 0.0001020 | train_loss: 0.05114 | val_loss: 0.10762 | val_kappa: 0.8690 | val_acc: 0.7029
epoch: 19 | lr: 0.0000957 | train_loss: 0.04769 | val_loss: 0.10691 | val_kappa: 0.8795 | val_acc: 0.7091
epoch: 20 | lr: 0.0000894 | train_loss: 0.04526 | val_loss: 0.12152 | val_kappa: 0.8612 | val_acc: 0.7074
epoch: 21 | lr: 0.0000830 | train_loss: 0.04260 | val_loss: 0.11607 | val_kappa: 0.8699 | val_acc: 0.7012
epoch: 22 | lr: 0.0000766 | train_loss: 0.04013 | val_loss: 0.11720 | val_kappa: 0.8703 | val_acc: 0.7114
epoch: 23 | lr: 0.0000702 | train_loss: 0.03734 | val_loss: 0.12157 | val_kappa: 0.8734 | val_acc: 0.7238
epoch: 24 | lr: 0.0000638 | train_loss: 0.03434 | val_loss: 0.11940 | val_kappa: 0.8761 | val_acc: 0.7136
epoch: 25 | lr: 0.0000576 | train_loss: 0.03171 | val_loss: 0.12042 | val_kappa: 0.8761 | val_acc: 0.7119
epoch: 26 | lr: 0.0000515 | train_loss: 0.02940 | val_loss: 0.12415 | val_kappa: 0.8751 | val_acc: 0.7097
epoch: 27 | lr: 0.0000456 | train_loss: 0.02767 | val_loss: 0.13259 | val_kappa: 0.8748 | val_acc: 0.7097
