epoch: 1 | lr: 0.0000536 | train_loss: 0.02968 | val_loss: 0.01933 | val_kappa: 0.7413 | val_acc: 0.4898
epoch: 2 | lr: 0.0000268 | train_loss: 0.02445 | val_loss: 0.01535 | val_kappa: 0.8222 | val_acc: 0.5592
epoch: 3 | lr: 0.0000268 | train_loss: 0.01956 | val_loss: 0.01471 | val_kappa: 0.8224 | val_acc: 0.5618
epoch: 4 | lr: 0.0000266 | train_loss: 0.01736 | val_loss: 0.01383 | val_kappa: 0.8236 | val_acc: 0.6041
epoch: 5 | lr: 0.0000264 | train_loss: 0.01629 | val_loss: 0.01245 | val_kappa: 0.8384 | val_acc: 0.6100
epoch: 6 | lr: 0.0000261 | train_loss: 0.01547 | val_loss: 0.01230 | val_kappa: 0.8547 | val_acc: 0.6328
epoch: 7 | lr: 0.0000257 | train_loss: 0.01378 | val_loss: 0.01209 | val_kappa: 0.8494 | val_acc: 0.6201
epoch: 8 | lr: 0.0000253 | train_loss: 0.01344 | val_loss: 0.01179 | val_kappa: 0.8584 | val_acc: 0.6142
epoch: 9 | lr: 0.0000247 | train_loss: 0.01223 | val_loss: 0.01221 | val_kappa: 0.8547 | val_acc: 0.6413
epoch: 10 | lr: 0.0000241 | train_loss: 0.01248 | val_loss: 0.01462 | val_kappa: 0.8340 | val_acc: 0.5618
epoch: 11 | lr: 0.0000234 | train_loss: 0.01137 | val_loss: 0.01361 | val_kappa: 0.8445 | val_acc: 0.5778
epoch: 12 | lr: 0.0000227 | train_loss: 0.01071 | val_loss: 0.01154 | val_kappa: 0.8505 | val_acc: 0.6371
epoch: 13 | lr: 0.0000219 | train_loss: 0.01095 | val_loss: 0.01100 | val_kappa: 0.8610 | val_acc: 0.6269
epoch: 14 | lr: 0.0000210 | train_loss: 0.00972 | val_loss: 0.01182 | val_kappa: 0.8600 | val_acc: 0.6396
epoch: 15 | lr: 0.0000201 | train_loss: 0.00953 | val_loss: 0.01132 | val_kappa: 0.8680 | val_acc: 0.6371
epoch: 16 | lr: 0.0000191 | train_loss: 0.00871 | val_loss: 0.01157 | val_kappa: 0.8643 | val_acc: 0.6540
epoch: 17 | lr: 0.0000182 | train_loss: 0.00886 | val_loss: 0.01131 | val_kappa: 0.8700 | val_acc: 0.6464
epoch: 18 | lr: 0.0000171 | train_loss: 0.00807 | val_loss: 0.01141 | val_kappa: 0.8638 | val_acc: 0.6464
epoch: 19 | lr: 0.0000161 | train_loss: 0.00729 | val_loss: 0.01147 | val_kappa: 0.8642 | val_acc: 0.6497
epoch: 20 | lr: 0.0000150 | train_loss: 0.00727 | val_loss: 0.01105 | val_kappa: 0.8741 | val_acc: 0.6557
epoch: 21 | lr: 0.0000139 | train_loss: 0.00680 | val_loss: 0.01198 | val_kappa: 0.8621 | val_acc: 0.6472
epoch: 22 | lr: 0.0000129 | train_loss: 0.00659 | val_loss: 0.01142 | val_kappa: 0.8729 | val_acc: 0.6751
epoch: 23 | lr: 0.0000118 | train_loss: 0.00633 | val_loss: 0.01203 | val_kappa: 0.8697 | val_acc: 0.6489
epoch: 24 | lr: 0.0000107 | train_loss: 0.00570 | val_loss: 0.01200 | val_kappa: 0.8646 | val_acc: 0.6726
epoch: 25 | lr: 0.0000097 | train_loss: 0.00542 | val_loss: 0.01221 | val_kappa: 0.8688 | val_acc: 0.6717
epoch: 26 | lr: 0.0000087 | train_loss: 0.00529 | val_loss: 0.01226 | val_kappa: 0.8714 | val_acc: 0.6692
epoch: 27 | lr: 0.0000077 | train_loss: 0.00525 | val_loss: 0.01239 | val_kappa: 0.8626 | val_acc: 0.6582
epoch: 28 | lr: 0.0000067 | train_loss: 0.00525 | val_loss: 0.01197 | val_kappa: 0.8697 | val_acc: 0.6607
