epoch: 1 | lr: 0.0000526 | train_loss: 0.14017 | val_loss: 0.09983 | val_kappa: 0.7566 | val_acc: 0.4963
epoch: 2 | lr: 0.0000527 | train_loss: 0.11718 | val_loss: 0.08670 | val_kappa: 0.7792 | val_acc: 0.5569
epoch: 3 | lr: 0.0000526 | train_loss: 0.10259 | val_loss: 0.08078 | val_kappa: 0.8060 | val_acc: 0.5988
epoch: 4 | lr: 0.0000524 | train_loss: 0.09244 | val_loss: 0.07507 | val_kappa: 0.8351 | val_acc: 0.6282
epoch: 5 | lr: 0.0000520 | train_loss: 0.08661 | val_loss: 0.07246 | val_kappa: 0.8463 | val_acc: 0.6446
epoch: 6 | lr: 0.0000514 | train_loss: 0.08335 | val_loss: 0.07596 | val_kappa: 0.8297 | val_acc: 0.6067
epoch: 7 | lr: 0.0000506 | train_loss: 0.07770 | val_loss: 0.07013 | val_kappa: 0.8415 | val_acc: 0.6537
epoch: 8 | lr: 0.0000497 | train_loss: 0.07522 | val_loss: 0.07362 | val_kappa: 0.8264 | val_acc: 0.6355
epoch: 9 | lr: 0.0000486 | train_loss: 0.07260 | val_loss: 0.06880 | val_kappa: 0.8470 | val_acc: 0.6508
epoch: 10 | lr: 0.0000474 | train_loss: 0.07022 | val_loss: 0.06713 | val_kappa: 0.8550 | val_acc: 0.6531
epoch: 11 | lr: 0.0000461 | train_loss: 0.06723 | val_loss: 0.07339 | val_kappa: 0.8497 | val_acc: 0.6423
epoch: 12 | lr: 0.0000446 | train_loss: 0.06539 | val_loss: 0.06733 | val_kappa: 0.8506 | val_acc: 0.6740
epoch: 13 | lr: 0.0000430 | train_loss: 0.06328 | val_loss: 0.06956 | val_kappa: 0.8468 | val_acc: 0.6712
epoch: 14 | lr: 0.0000413 | train_loss: 0.06051 | val_loss: 0.06492 | val_kappa: 0.8728 | val_acc: 0.6876
epoch: 15 | lr: 0.0000395 | train_loss: 0.05949 | val_loss: 0.07107 | val_kappa: 0.8431 | val_acc: 0.6672
epoch: 16 | lr: 0.0000377 | train_loss: 0.05776 | val_loss: 0.06665 | val_kappa: 0.8600 | val_acc: 0.6893
epoch: 17 | lr: 0.0000357 | train_loss: 0.05632 | val_loss: 0.06737 | val_kappa: 0.8547 | val_acc: 0.6520
epoch: 18 | lr: 0.0000337 | train_loss: 0.05503 | val_loss: 0.06442 | val_kappa: 0.8735 | val_acc: 0.6989
epoch: 19 | lr: 0.0000316 | train_loss: 0.05326 | val_loss: 0.06471 | val_kappa: 0.8622 | val_acc: 0.6746
epoch: 20 | lr: 0.0000295 | train_loss: 0.05325 | val_loss: 0.06533 | val_kappa: 0.8537 | val_acc: 0.6870
epoch: 21 | lr: 0.0000274 | train_loss: 0.04924 | val_loss: 0.06541 | val_kappa: 0.8582 | val_acc: 0.6786
epoch: 22 | lr: 0.0000253 | train_loss: 0.04792 | val_loss: nan | val_kappa: 0.8672 | val_acc: 0.6961
epoch: 23 | lr: 0.0000232 | train_loss: 0.04760 | val_loss: 0.06364 | val_kappa: 0.8675 | val_acc: 0.6995
epoch: 24 | lr: 0.0000211 | train_loss: 0.04547 | val_loss: 0.06445 | val_kappa: 0.8699 | val_acc: 0.7001
epoch: 25 | lr: 0.0000190 | train_loss: 0.04403 | val_loss: 0.06619 | val_kappa: 0.8665 | val_acc: 0.6995
epoch: 26 | lr: 0.0000170 | train_loss: 0.04385 | val_loss: 0.07078 | val_kappa: 0.8401 | val_acc: 0.6491
