epoch: 1 | lr: 0.0001087 | train_loss: 0.01182 | val_loss: 0.00902 | val_kappa: 0.7738 | val_acc: 0.5376
epoch: 2 | lr: 0.0001089 | train_loss: 0.00949 | val_loss: 0.00766 | val_kappa: 0.8163 | val_acc: 0.5903
epoch: 3 | lr: 0.0001087 | train_loss: 0.00827 | val_loss: 0.00808 | val_kappa: 0.7902 | val_acc: 0.5937
epoch: 4 | lr: 0.0001082 | train_loss: 0.00748 | val_loss: 0.00631 | val_kappa: 0.8533 | val_acc: 0.6372
epoch: 5 | lr: 0.0001073 | train_loss: 0.00689 | val_loss: 0.00682 | val_kappa: 0.8318 | val_acc: 0.6384
epoch: 6 | lr: 0.0001061 | train_loss: 0.00630 | val_loss: 0.00701 | val_kappa: 0.8321 | val_acc: 0.6016
epoch: 7 | lr: 0.0001045 | train_loss: 0.00606 | val_loss: 0.00571 | val_kappa: 0.8615 | val_acc: 0.6899
epoch: 8 | lr: 0.0001026 | train_loss: 0.00568 | val_loss: 0.00585 | val_kappa: 0.8668 | val_acc: 0.6740
epoch: 9 | lr: 0.0001004 | train_loss: 0.00549 | val_loss: 0.00604 | val_kappa: 0.8591 | val_acc: 0.6769
epoch: 10 | lr: 0.0000980 | train_loss: 0.00519 | val_loss: 0.00589 | val_kappa: 0.8587 | val_acc: 0.6520
epoch: 11 | lr: 0.0000952 | train_loss: 0.00487 | val_loss: 0.00569 | val_kappa: 0.8730 | val_acc: 0.6814
epoch: 12 | lr: 0.0000921 | train_loss: 0.00463 | val_loss: 0.00608 | val_kappa: 0.8602 | val_acc: 0.6802
epoch: 13 | lr: 0.0000889 | train_loss: 0.00435 | val_loss: 0.00620 | val_kappa: 0.8713 | val_acc: 0.6836
epoch: 14 | lr: 0.0000854 | train_loss: 0.00421 | val_loss: 0.00607 | val_kappa: 0.8648 | val_acc: 0.6746
epoch: 15 | lr: 0.0000817 | train_loss: 0.00390 | val_loss: 0.00642 | val_kappa: 0.8667 | val_acc: 0.6978
epoch: 16 | lr: 0.0000778 | train_loss: 0.00369 | val_loss: 0.00593 | val_kappa: 0.8794 | val_acc: 0.6876
epoch: 17 | lr: 0.0000737 | train_loss: 0.00358 | val_loss: 0.00623 | val_kappa: 0.8839 | val_acc: 0.6887
epoch: 18 | lr: 0.0000696 | train_loss: 0.00340 | val_loss: 0.00619 | val_kappa: 0.8692 | val_acc: 0.6938
epoch: 19 | lr: 0.0000653 | train_loss: 0.00331 | val_loss: 0.00626 | val_kappa: 0.8659 | val_acc: 0.6967
epoch: 20 | lr: 0.0000610 | train_loss: 0.00301 | val_loss: 0.00621 | val_kappa: 0.8721 | val_acc: 0.7046
epoch: 21 | lr: 0.0000566 | train_loss: 0.00289 | val_loss: 0.00690 | val_kappa: 0.8775 | val_acc: 0.7165
epoch: 22 | lr: 0.0000522 | train_loss: 0.00283 | val_loss: 0.00655 | val_kappa: 0.8775 | val_acc: 0.7080
epoch: 23 | lr: 0.0000479 | train_loss: 0.00265 | val_loss: 0.00659 | val_kappa: 0.8850 | val_acc: 0.7029
epoch: 24 | lr: 0.0000435 | train_loss: 0.00245 | val_loss: 0.00677 | val_kappa: 0.8893 | val_acc: 0.7255
epoch: 25 | lr: 0.0000393 | train_loss: 0.00239 | val_loss: 0.00722 | val_kappa: 0.8802 | val_acc: 0.7085
epoch: 26 | lr: 0.0000351 | train_loss: 0.00232 | val_loss: 0.00668 | val_kappa: 0.8852 | val_acc: 0.7216
epoch: 27 | lr: 0.0000311 | train_loss: 0.00214 | val_loss: 0.00677 | val_kappa: 0.8826 | val_acc: 0.7165
epoch: 28 | lr: 0.0000272 | train_loss: 0.00211 | val_loss: 0.00706 | val_kappa: 0.8876 | val_acc: 0.7233
epoch: 29 | lr: 0.0000235 | train_loss: 0.00201 | val_loss: 0.00739 | val_kappa: 0.8820 | val_acc: 0.7187
epoch: 30 | lr: 0.0000200 | train_loss: 0.00189 | val_loss: 0.00768 | val_kappa: 0.8898 | val_acc: 0.7193
epoch: 31 | lr: 0.0000167 | train_loss: 0.00188 | val_loss: 0.00706 | val_kappa: 0.8911 | val_acc: 0.7255
epoch: 32 | lr: 0.0000137 | train_loss: 0.00175 | val_loss: 0.00731 | val_kappa: 0.8922 | val_acc: 0.7238
epoch: 33 | lr: 0.0000109 | train_loss: 0.00169 | val_loss: 0.00735 | val_kappa: 0.8915 | val_acc: 0.7340
epoch: 34 | lr: 0.0000084 | train_loss: 0.00165 | val_loss: 0.00731 | val_kappa: 0.8856 | val_acc: 0.7233
epoch: 35 | lr: 0.0000062 | train_loss: 0.00168 | val_loss: 0.00716 | val_kappa: 0.8902 | val_acc: 0.7346
epoch: 36 | lr: 0.0000044 | train_loss: 0.00163 | val_loss: 0.00704 | val_kappa: 0.8883 | val_acc: 0.7272
epoch: 37 | lr: 0.0000028 | train_loss: 0.00159 | val_loss: 0.00720 | val_kappa: 0.8924 | val_acc: 0.7278
epoch: 38 | lr: 0.0000016 | train_loss: 0.00152 | val_loss: 0.00720 | val_kappa: 0.8924 | val_acc: 0.7295
epoch: 39 | lr: 0.0000007 | train_loss: 0.00154 | val_loss: 0.00709 | val_kappa: 0.8921 | val_acc: 0.7323
epoch: 40 | lr: 0.0000002 | train_loss: 0.00151 | val_loss: 0.00742 | val_kappa: 0.8925 | val_acc: 0.7306
