epoch: 1 | lr: 0.0000518 | train_loss: 0.07728 | val_loss: 0.05282 | val_kappa: 0.7448 | val_acc: 0.5167
epoch: 2 | lr: 0.0000519 | train_loss: 0.06417 | val_loss: 0.04828 | val_kappa: 0.7835 | val_acc: 0.5733
epoch: 3 | lr: 0.0000518 | train_loss: 0.05428 | val_loss: 0.04292 | val_kappa: 0.8252 | val_acc: 0.5948
epoch: 4 | lr: 0.0000516 | train_loss: 0.04871 | val_loss: 0.03760 | val_kappa: 0.8483 | val_acc: 0.6486
epoch: 5 | lr: 0.0000512 | train_loss: 0.04518 | val_loss: 0.03894 | val_kappa: 0.8309 | val_acc: 0.6072
epoch: 6 | lr: 0.0000506 | train_loss: 0.04217 | val_loss: 0.04206 | val_kappa: 0.8389 | val_acc: 0.6180
epoch: 7 | lr: 0.0000498 | train_loss: 0.04018 | val_loss: 0.04133 | val_kappa: 0.8385 | val_acc: 0.6078
epoch: 8 | lr: 0.0000489 | train_loss: 0.03871 | val_loss: 0.03516 | val_kappa: 0.8584 | val_acc: 0.6604
epoch: 9 | lr: 0.0000479 | train_loss: 0.03702 | val_loss: 0.03841 | val_kappa: 0.8400 | val_acc: 0.6752
epoch: 10 | lr: 0.0000467 | train_loss: 0.03520 | val_loss: 0.03952 | val_kappa: 0.8272 | val_acc: 0.6350
epoch: 11 | lr: 0.0000454 | train_loss: 0.03436 | val_loss: 0.03440 | val_kappa: 0.8630 | val_acc: 0.6887
epoch: 12 | lr: 0.0000439 | train_loss: 0.03219 | val_loss: 0.03630 | val_kappa: 0.8520 | val_acc: 0.6633
epoch: 13 | lr: 0.0000424 | train_loss: 0.03089 | val_loss: 0.03425 | val_kappa: 0.8575 | val_acc: 0.6723
epoch: 14 | lr: 0.0000407 | train_loss: 0.03059 | val_loss: 0.03709 | val_kappa: 0.8402 | val_acc: 0.6548
epoch: 15 | lr: 0.0000389 | train_loss: 0.02955 | val_loss: 0.03617 | val_kappa: 0.8570 | val_acc: 0.6644
epoch: 16 | lr: 0.0000371 | train_loss: 0.02842 | val_loss: 0.03395 | val_kappa: 0.8603 | val_acc: 0.6689
epoch: 17 | lr: 0.0000352 | train_loss: 0.02647 | val_loss: 0.03597 | val_kappa: 0.8542 | val_acc: 0.6576
epoch: 18 | lr: 0.0000332 | train_loss: 0.02615 | val_loss: 0.03913 | val_kappa: 0.8428 | val_acc: 0.6672
epoch: 19 | lr: 0.0000311 | train_loss: 0.02439 | val_loss: 0.03505 | val_kappa: 0.8564 | val_acc: 0.6836
