epoch: 1 | lr: 0.0000651 | train_loss: 0.03975 | val_loss: 0.03090 | val_kappa: 0.7351 | val_acc: 0.5099
epoch: 2 | lr: 0.0000652 | train_loss: 0.03289 | val_loss: 0.02472 | val_kappa: 0.8077 | val_acc: 0.5705
epoch: 3 | lr: 0.0000651 | train_loss: 0.02790 | val_loss: 0.02405 | val_kappa: 0.8165 | val_acc: 0.5806
epoch: 4 | lr: 0.0000648 | train_loss: 0.02593 | val_loss: 0.02190 | val_kappa: 0.8233 | val_acc: 0.6016
epoch: 5 | lr: 0.0000642 | train_loss: 0.02377 | val_loss: 0.02309 | val_kappa: 0.8197 | val_acc: 0.5999
epoch: 6 | lr: 0.0000635 | train_loss: 0.02270 | val_loss: 0.02171 | val_kappa: 0.8418 | val_acc: 0.6220
epoch: 7 | lr: 0.0000626 | train_loss: 0.02140 | val_loss: 0.02006 | val_kappa: 0.8509 | val_acc: 0.6440
epoch: 8 | lr: 0.0000615 | train_loss: 0.02010 | val_loss: 0.01976 | val_kappa: 0.8544 | val_acc: 0.6587
epoch: 9 | lr: 0.0000601 | train_loss: 0.01914 | val_loss: 0.02060 | val_kappa: 0.8444 | val_acc: 0.6423
epoch: 10 | lr: 0.0000587 | train_loss: 0.01830 | val_loss: 0.02022 | val_kappa: 0.8534 | val_acc: 0.6344
epoch: 11 | lr: 0.0000570 | train_loss: 0.01759 | val_loss: 0.02009 | val_kappa: 0.8458 | val_acc: 0.6474
epoch: 12 | lr: 0.0000552 | train_loss: 0.01669 | val_loss: 0.01977 | val_kappa: 0.8476 | val_acc: 0.6503
epoch: 13 | lr: 0.0000532 | train_loss: 0.01560 | val_loss: 0.01933 | val_kappa: 0.8550 | val_acc: 0.6752
epoch: 14 | lr: 0.0000511 | train_loss: 0.01591 | val_loss: 0.02143 | val_kappa: 0.8508 | val_acc: 0.6774
epoch: 15 | lr: 0.0000489 | train_loss: 0.01496 | val_loss: 0.01900 | val_kappa: 0.8588 | val_acc: 0.6712
epoch: 16 | lr: 0.0000466 | train_loss: 0.01450 | val_loss: 0.01903 | val_kappa: 0.8571 | val_acc: 0.6735
epoch: 17 | lr: 0.0000442 | train_loss: 0.01387 | val_loss: 0.01928 | val_kappa: 0.8573 | val_acc: 0.6729
epoch: 18 | lr: 0.0000417 | train_loss: 0.01329 | val_loss: 0.01913 | val_kappa: 0.8710 | val_acc: 0.6814
epoch: 19 | lr: 0.0000391 | train_loss: 0.01266 | val_loss: 0.01949 | val_kappa: 0.8666 | val_acc: 0.6684
epoch: 20 | lr: 0.0000365 | train_loss: 0.01228 | val_loss: 0.02023 | val_kappa: 0.8585 | val_acc: 0.6701
epoch: 21 | lr: 0.0000339 | train_loss: 0.01172 | val_loss: 0.01953 | val_kappa: 0.8754 | val_acc: 0.6916
epoch: 22 | lr: 0.0000313 | train_loss: 0.01169 | val_loss: 0.01952 | val_kappa: 0.8717 | val_acc: 0.6978
epoch: 23 | lr: 0.0000287 | train_loss: 0.01127 | val_loss: 0.01993 | val_kappa: 0.8689 | val_acc: 0.6797
epoch: 24 | lr: 0.0000261 | train_loss: 0.01104 | val_loss: 0.01905 | val_kappa: 0.8686 | val_acc: 0.6893
epoch: 25 | lr: 0.0000235 | train_loss: 0.01063 | val_loss: 0.02034 | val_kappa: 0.8707 | val_acc: 0.6718
epoch: 26 | lr: 0.0000210 | train_loss: 0.01031 | val_loss: 0.01991 | val_kappa: 0.8670 | val_acc: 0.6780
epoch: 27 | lr: 0.0000186 | train_loss: 0.00985 | val_loss: 0.01923 | val_kappa: 0.8726 | val_acc: 0.6938
epoch: 28 | lr: 0.0000163 | train_loss: 0.00944 | val_loss: 0.01880 | val_kappa: 0.8694 | val_acc: 0.6961
epoch: 29 | lr: 0.0000141 | train_loss: 0.00922 | val_loss: 0.01980 | val_kappa: 0.8748 | val_acc: 0.6910
