epoch: 1 | lr: 0.0001087 | train_loss: 0.01160 | val_loss: 0.00839 | val_kappa: 0.7845 | val_acc: 0.5348
epoch: 2 | lr: 0.0001089 | train_loss: 0.00978 | val_loss: 0.00900 | val_kappa: 0.7514 | val_acc: 0.4844
epoch: 3 | lr: 0.0001087 | train_loss: 0.00834 | val_loss: 0.00714 | val_kappa: 0.8211 | val_acc: 0.5874
epoch: 4 | lr: 0.0001082 | train_loss: 0.00764 | val_loss: 0.00673 | val_kappa: 0.8347 | val_acc: 0.6372
epoch: 5 | lr: 0.0001073 | train_loss: 0.00702 | val_loss: 0.00684 | val_kappa: 0.8306 | val_acc: 0.6123
epoch: 6 | lr: 0.0001061 | train_loss: 0.00665 | val_loss: 0.00637 | val_kappa: 0.8394 | val_acc: 0.6723
epoch: 7 | lr: 0.0001045 | train_loss: 0.00627 | val_loss: 0.00650 | val_kappa: 0.8388 | val_acc: 0.6667
epoch: 8 | lr: 0.0001026 | train_loss: 0.00601 | val_loss: 0.00704 | val_kappa: 0.8290 | val_acc: 0.6525
epoch: 9 | lr: 0.0001004 | train_loss: 0.00570 | val_loss: 0.00626 | val_kappa: 0.8651 | val_acc: 0.6395
epoch: 10 | lr: 0.0000980 | train_loss: 0.00531 | val_loss: 0.00644 | val_kappa: 0.8458 | val_acc: 0.6667
epoch: 11 | lr: 0.0000952 | train_loss: 0.00524 | val_loss: 0.00632 | val_kappa: 0.8613 | val_acc: 0.6638
epoch: 12 | lr: 0.0000921 | train_loss: 0.00489 | val_loss: 0.00646 | val_kappa: 0.8445 | val_acc: 0.6514
epoch: 13 | lr: 0.0000889 | train_loss: 0.00465 | val_loss: 0.00701 | val_kappa: 0.8584 | val_acc: 0.6684
epoch: 14 | lr: 0.0000854 | train_loss: 0.00440 | val_loss: 0.00650 | val_kappa: 0.8625 | val_acc: 0.6791
epoch: 15 | lr: 0.0000817 | train_loss: 0.00429 | val_loss: 0.00729 | val_kappa: 0.8541 | val_acc: 0.6333
epoch: 16 | lr: 0.0000778 | train_loss: 0.00398 | val_loss: 0.00690 | val_kappa: 0.8619 | val_acc: 0.6921
epoch: 17 | lr: 0.0000737 | train_loss: 0.00371 | val_loss: 0.00718 | val_kappa: 0.8699 | val_acc: 0.6961
epoch: 18 | lr: 0.0000696 | train_loss: 0.00383 | val_loss: 0.00720 | val_kappa: 0.8638 | val_acc: 0.6933
epoch: 19 | lr: 0.0000653 | train_loss: 0.00344 | val_loss: 0.00691 | val_kappa: 0.8600 | val_acc: 0.6882
epoch: 20 | lr: 0.0000610 | train_loss: 0.00315 | val_loss: 0.00719 | val_kappa: 0.8632 | val_acc: 0.6870
epoch: 21 | lr: 0.0000566 | train_loss: 0.00302 | val_loss: 0.00767 | val_kappa: 0.8592 | val_acc: 0.6780
epoch: 22 | lr: 0.0000522 | train_loss: 0.00287 | val_loss: 0.00821 | val_kappa: 0.8667 | val_acc: 0.6989
epoch: 23 | lr: 0.0000479 | train_loss: 0.00271 | val_loss: 0.00728 | val_kappa: 0.8707 | val_acc: 0.6950
epoch: 24 | lr: 0.0000435 | train_loss: 0.00250 | val_loss: 0.00796 | val_kappa: 0.8754 | val_acc: 0.7108
epoch: 25 | lr: 0.0000393 | train_loss: 0.00243 | val_loss: 0.00728 | val_kappa: 0.8782 | val_acc: 0.7199
epoch: 26 | lr: 0.0000351 | train_loss: 0.00229 | val_loss: 0.00804 | val_kappa: 0.8733 | val_acc: 0.6921
epoch: 27 | lr: 0.0000311 | train_loss: 0.00211 | val_loss: 0.00789 | val_kappa: 0.8720 | val_acc: 0.7114
epoch: 28 | lr: 0.0000272 | train_loss: 0.00194 | val_loss: 0.00838 | val_kappa: 0.8721 | val_acc: 0.7119
epoch: 29 | lr: 0.0000235 | train_loss: 0.00181 | val_loss: 0.00861 | val_kappa: 0.8786 | val_acc: 0.7312
epoch: 30 | lr: 0.0000200 | train_loss: 0.00183 | val_loss: 0.00810 | val_kappa: 0.8735 | val_acc: 0.7165
epoch: 31 | lr: 0.0000167 | train_loss: 0.00170 | val_loss: 0.00818 | val_kappa: 0.8812 | val_acc: 0.7221
epoch: 32 | lr: 0.0000137 | train_loss: 0.00158 | val_loss: 0.00824 | val_kappa: 0.8826 | val_acc: 0.7436
epoch: 33 | lr: 0.0000109 | train_loss: 0.00150 | val_loss: 0.00873 | val_kappa: 0.8815 | val_acc: 0.7346
epoch: 34 | lr: 0.0000084 | train_loss: 0.00153 | val_loss: 0.00853 | val_kappa: 0.8806 | val_acc: 0.7385
epoch: 35 | lr: 0.0000062 | train_loss: 0.00143 | val_loss: 0.00831 | val_kappa: 0.8835 | val_acc: 0.7374
epoch: 36 | lr: 0.0000044 | train_loss: 0.00141 | val_loss: 0.00871 | val_kappa: 0.8817 | val_acc: 0.7431
epoch: 37 | lr: 0.0000028 | train_loss: 0.00142 | val_loss: 0.00859 | val_kappa: 0.8840 | val_acc: 0.7397
epoch: 38 | lr: 0.0000016 | train_loss: 0.00131 | val_loss: 0.00871 | val_kappa: 0.8814 | val_acc: 0.7351
epoch: 39 | lr: 0.0000007 | train_loss: 0.00134 | val_loss: 0.00856 | val_kappa: 0.8841 | val_acc: 0.7465
epoch: 40 | lr: 0.0000002 | train_loss: 0.00130 | val_loss: 0.00836 | val_kappa: 0.8828 | val_acc: 0.7470
