epoch: 1 | lr: 0.0001087 | train_loss: 0.01157 | val_loss: 0.00860 | val_kappa: 0.7792 | val_acc: 0.5427
epoch: 2 | lr: 0.0001089 | train_loss: 0.00963 | val_loss: 0.00760 | val_kappa: 0.8133 | val_acc: 0.5778
epoch: 3 | lr: 0.0001087 | train_loss: 0.00827 | val_loss: 0.00695 | val_kappa: 0.8362 | val_acc: 0.5948
epoch: 4 | lr: 0.0001082 | train_loss: 0.00746 | val_loss: 0.00728 | val_kappa: 0.8240 | val_acc: 0.6067
epoch: 5 | lr: 0.0001073 | train_loss: 0.00689 | val_loss: 0.00644 | val_kappa: 0.8507 | val_acc: 0.6338
epoch: 6 | lr: 0.0001061 | train_loss: 0.00670 | val_loss: 0.00742 | val_kappa: 0.8160 | val_acc: 0.5903
epoch: 7 | lr: 0.0001045 | train_loss: 0.00605 | val_loss: 0.00650 | val_kappa: 0.8448 | val_acc: 0.6333
epoch: 8 | lr: 0.0001026 | train_loss: 0.00584 | val_loss: 0.00600 | val_kappa: 0.8576 | val_acc: 0.6718
epoch: 9 | lr: 0.0001004 | train_loss: 0.00559 | val_loss: 0.00579 | val_kappa: 0.8663 | val_acc: 0.6752
epoch: 10 | lr: 0.0000980 | train_loss: 0.00529 | val_loss: 0.00637 | val_kappa: 0.8510 | val_acc: 0.6412
epoch: 11 | lr: 0.0000952 | train_loss: 0.00507 | val_loss: 0.00587 | val_kappa: 0.8631 | val_acc: 0.6689
epoch: 12 | lr: 0.0000921 | train_loss: 0.00488 | val_loss: 0.00597 | val_kappa: 0.8702 | val_acc: 0.6842
epoch: 13 | lr: 0.0000889 | train_loss: 0.00457 | val_loss: 0.00615 | val_kappa: 0.8647 | val_acc: 0.6865
epoch: 14 | lr: 0.0000854 | train_loss: 0.00444 | val_loss: 0.00593 | val_kappa: 0.8761 | val_acc: 0.6887
epoch: 15 | lr: 0.0000817 | train_loss: 0.00427 | val_loss: 0.00655 | val_kappa: 0.8460 | val_acc: 0.6661
epoch: 16 | lr: 0.0000778 | train_loss: 0.00401 | val_loss: 0.00646 | val_kappa: 0.8624 | val_acc: 0.6814
epoch: 17 | lr: 0.0000737 | train_loss: 0.00376 | val_loss: 0.00587 | val_kappa: 0.8752 | val_acc: 0.6802
epoch: 18 | lr: 0.0000696 | train_loss: 0.00360 | val_loss: 0.00670 | val_kappa: 0.8715 | val_acc: 0.7023
epoch: 19 | lr: 0.0000653 | train_loss: 0.00344 | val_loss: 0.00623 | val_kappa: 0.8774 | val_acc: 0.7114
epoch: 20 | lr: 0.0000610 | train_loss: 0.00335 | val_loss: 0.00641 | val_kappa: 0.8694 | val_acc: 0.6882
epoch: 21 | lr: 0.0000566 | train_loss: 0.00312 | val_loss: 0.00623 | val_kappa: 0.8717 | val_acc: 0.7068
epoch: 22 | lr: 0.0000522 | train_loss: 0.00302 | val_loss: 0.00640 | val_kappa: 0.8786 | val_acc: 0.6882
epoch: 23 | lr: 0.0000479 | train_loss: 0.00283 | val_loss: 0.00653 | val_kappa: 0.8772 | val_acc: 0.7165
epoch: 24 | lr: 0.0000435 | train_loss: 0.00271 | val_loss: 0.00687 | val_kappa: 0.8801 | val_acc: 0.7136
epoch: 25 | lr: 0.0000393 | train_loss: 0.00256 | val_loss: 0.00652 | val_kappa: 0.8794 | val_acc: 0.7244
epoch: 26 | lr: 0.0000351 | train_loss: 0.00245 | val_loss: 0.00657 | val_kappa: 0.8783 | val_acc: 0.7204
epoch: 27 | lr: 0.0000311 | train_loss: 0.00240 | val_loss: 0.00681 | val_kappa: 0.8773 | val_acc: 0.7142
epoch: 28 | lr: 0.0000272 | train_loss: 0.00236 | val_loss: 0.00676 | val_kappa: 0.8783 | val_acc: 0.7199
epoch: 29 | lr: 0.0000235 | train_loss: 0.00227 | val_loss: 0.00685 | val_kappa: 0.8784 | val_acc: 0.7278
epoch: 30 | lr: 0.0000200 | train_loss: 0.00216 | val_loss: 0.00683 | val_kappa: 0.8892 | val_acc: 0.7380
epoch: 31 | lr: 0.0000167 | train_loss: 0.00210 | val_loss: 0.00687 | val_kappa: 0.8826 | val_acc: 0.7295
epoch: 32 | lr: 0.0000137 | train_loss: 0.00191 | val_loss: 0.00685 | val_kappa: 0.8847 | val_acc: 0.7346
epoch: 33 | lr: 0.0000109 | train_loss: 0.00195 | val_loss: 0.00695 | val_kappa: 0.8862 | val_acc: 0.7357
epoch: 34 | lr: 0.0000084 | train_loss: 0.00190 | val_loss: 0.00703 | val_kappa: 0.8884 | val_acc: 0.7374
epoch: 35 | lr: 0.0000062 | train_loss: 0.00181 | val_loss: 0.00696 | val_kappa: 0.8825 | val_acc: 0.7323
epoch: 36 | lr: 0.0000044 | train_loss: 0.00176 | val_loss: 0.00701 | val_kappa: 0.8861 | val_acc: 0.7374
epoch: 37 | lr: 0.0000028 | train_loss: 0.00170 | val_loss: 0.00702 | val_kappa: 0.8859 | val_acc: 0.7368
epoch: 38 | lr: 0.0000016 | train_loss: 0.00168 | val_loss: 0.00694 | val_kappa: 0.8869 | val_acc: 0.7391
